epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
1,0.2308308631181717,3.024256706237793,0.36139169335365295,2.5295727252960205,0.0010000000474974513
2,0.40341469645500183,2.3188509941101074,0.45903480052948,2.1581621170043945,0.0010000000474974513
3,0.45469674468040466,2.0725414752960205,0.4994388222694397,2.0056941509246826,0.0010000000474974513
4,0.4894600510597229,1.9214001893997192,0.517957329750061,1.9214338064193726,0.0010000000474974513
5,0.5084443092346191,1.8245893716812134,0.5286195278167725,1.8349754810333252,0.0010000000474974513
6,0.5247164964675903,1.752487301826477,0.5594837069511414,1.74853515625,0.0010000000474974513
7,0.5438855886459351,1.6806710958480835,0.560606062412262,1.7302731275558472,0.0010000000474974513
8,0.5394477248191833,1.6529425382614136,0.5476992130279541,1.7046430110931396,0.0010000000474974513
9,0.5564595460891724,1.6022770404815674,0.5796857476234436,1.6531753540039062,0.0010000000474974513
10,0.5575073957443237,1.5861461162567139,0.5695847272872925,1.6424498558044434,0.0010000000474974513
11,0.5654585957527161,1.5450540781021118,0.5712682604789734,1.61505925655365,0.0010000000474974513
12,0.5638560056686401,1.52694571018219,0.5723905563354492,1.642342209815979,0.0010000000474974513
13,0.5799432992935181,1.5004544258117676,0.5802469253540039,1.624924659729004,0.0010000000474974513
14,0.5772312879562378,1.4877201318740845,0.5864197611808777,1.5959597826004028,0.0010000000474974513
15,0.5768614411354065,1.4836260080337524,0.5920314192771912,1.5805429220199585,0.0010000000474974513
16,0.5779709219932556,1.4783363342285156,0.6066218018531799,1.588625431060791,0.0010000000474974513
17,0.5844427943229675,1.4589568376541138,0.5847362279891968,1.5876715183258057,0.0010000000474974513
18,0.5907297730445862,1.4439131021499634,0.590347945690155,1.5826389789581299,0.0010000000474974513
19,0.5890656113624573,1.4448082447052002,0.5881032347679138,1.5629830360412598,0.0010000000474974513
20,0.5864768028259277,1.4389688968658447,0.5998877882957458,1.5641827583312988,0.0010000000474974513
21,0.5910379886627197,1.4109916687011719,0.6094276309013367,1.5531646013259888,0.0010000000474974513
22,0.5898668766021729,1.4204539060592651,0.619528591632843,1.4841755628585815,0.0010000000474974513
23,0.5928871035575867,1.4119473695755005,0.601571261882782,1.5326451063156128,0.0010000000474974513
24,0.5968934893608093,1.3951849937438965,0.5909090638160706,1.5572900772094727,0.0010000000474974513
25,0.5968934893608093,1.401536464691162,0.6111111044883728,1.5096536874771118,0.0010000000474974513
26,0.5959689617156982,1.3972340822219849,0.5931537747383118,1.542215347290039,0.0010000000474974513
27,0.5957840085029602,1.3923403024673462,0.6004489064216614,1.5406289100646973,0.0010000000474974513
